iter	RMSE
492	23.2663421
493	23.24315789
494	23.22988494
495	23.22232117
496	23.20565916
497	23.18908319
498	23.17277148
499	23.16717347
500	23.16022675
501	23.13370712
502	23.11724512
503	23.09507219
504	23.07344174
505	23.06683848
506	23.05164133
507	23.04217259
508	23.02589289
509	23.01132992
510	22.98343
511	22.96984738
512	22.96017363
513	22.94543716
514	22.91080776
515	22.89817347
516	22.87750199
517	22.85965107
518	22.84088831
519	22.81684361
520	22.80170396
521	22.78651451
522	22.77247477
523	22.76724918
524	22.76227712
525	22.75305247
526	22.7398041
527	22.73039889
528	22.7135853
529	22.69508214
530	22.68754053
531	22.66991114
532	22.65540032
533	22.64625675
534	22.63318876
535	22.61721529
536	22.60920011
537	22.59604474
538	22.57322893
539	22.56046372
540	22.55737779
541	22.54553192
542	22.52684294
543	22.51727066
544	22.50688615
545	22.4874415
546	22.47530281
547	22.46536715
548	22.44912297
549	22.44410722
550	22.42522884
551	22.41486539
552	22.4045404
553	22.38329291
554	22.36090782
555	22.35329027
556	22.34146295
557	22.33140359
558	22.32472653
559	22.28992915
560	22.28457215
561	22.27168564
562	22.25588152
563	22.23764513
564	22.2139478
565	22.19417697
566	22.18557467
567	22.17954392
568	22.16949264
569	22.15954684
570	22.15507727
571	22.14346371
572	22.1337036
573	22.11441694
574	22.10373023
575	22.08952028
576	22.08375033
577	22.0762651
578	22.05678889
579	22.03968686
580	22.03404299
581	22.01234215
582	22.00184115
583	21.98747702
584	21.98363893
585	21.96821038
586	21.96192475
587	21.95439624
588	21.94185025
589	21.92791014
590	21.92124559
591	21.90518954
592	21.89562719
593	21.8853189
594	21.85761995
595	21.85564228
596	21.84599823
597	21.82710678
598	21.82218711
599	21.81078646
600	21.79426794
601	21.78589659
602	21.78311323
603	21.77020551
604	21.76444721
605	21.75588452
606	21.74992051
607	21.74179909
608	21.72598594
609	21.7106626
610	21.69708597
611	21.68306034
612	21.67458353
613	21.66966385
614	21.66501181
615	21.65204515
616	21.64065802
617	21.62541074
618	21.61269278
619	21.59162328
620	21.58429696
621	21.56244428
622	21.55205464
623	21.5382676
624	21.52968422
625	21.51278315
626	21.50039349
627	21.48778867
628	21.47280213
629	21.45699244
630	21.4491762
631	21.44312811
632	21.44178827
633	21.42814838
634	21.42254315
635	21.40192531
636	21.39258951
637	21.37558464
638	21.37184953
639	21.36900709
640	21.3616362
641	21.34429496
642	21.33772889
643	21.32820882
644	21.31381769
645	21.29867088
646	21.29305967
647	21.27288545
648	21.25414041
649	21.22883026
650	21.21901882
651	21.21676522
652	21.20232769
653	21.19548611
654	21.1826905
655	21.17737654
656	21.17283753
657	21.14366271
658	21.13228455
659	21.12871347
660	21.12692566
661	21.11170364
662	21.10092697
663	21.08174995
664	21.07352502
665	21.06693162
666	21.05838886
667	21.04971034
668	21.03448314
669	21.03093403
670	21.02608755
671	21.01164122
672	21.00334617
673	20.99466406
674	20.9792023
675	20.97105208
676	20.96129853
677	20.95515248
678	20.92966217
679	20.92227928
680	20.90711832
681	20.90244154
682	20.89597585
683	20.8826241
684	20.8767138
685	20.87406864
686	20.86539887
687	20.86325285
688	20.8613491
689	20.85130891
690	20.84528394
691	20.84086547
692	20.82805186
693	20.82288923
694	20.81319798
695	20.79826488
696	20.79316142
697	20.78431774
698	20.77772097
699	20.7711596
700	20.75630657
701	20.74677652
702	20.72560186
703	20.72191769
704	20.71218035
705	20.70875908
706	20.69622919
707	20.69010147
708	20.68677026
709	20.67728503
710	20.6572822
711	20.65200151
712	20.63411961
713	20.62587714
714	20.6131961
715	20.60604843
716	20.59949131
717	20.59255104
718	20.58274538
719	20.57141703
720	20.55991816
721	20.55408912
722	20.54740868
723	20.52205582
724	20.51550465
725	20.50797633
726	20.50278272
727	20.49934349
728	20.49424254
729	20.48012763
730	20.47697206
731	20.46824129
732	20.45829021
733	20.44581244
734	20.43765801
735	20.43226984
736	20.42690476
737	20.4141259
738	20.40871149
739	20.39968438
740	20.39505961
741	20.39023498
742	20.38406865
743	20.37315767
744	20.37083011
745	20.36144283
746	20.3486324
747	20.33800582
748	20.32204659
749	20.31928691
750	20.31069264
751	20.30580903
752	20.29968168
753	20.28322178
754	20.27926205
755	20.26979996
756	20.26134479
757	20.25496817
758	20.25185394
759	20.24421935
760	20.23772667
761	20.22831323
762	20.21606148
763	20.20692194
764	20.19959588
765	20.19582213
766	20.18313111
767	20.17705401
768	20.16928008
769	20.16298009
770	20.15668245
771	20.1489205
772	20.1363173
773	20.13059824
774	20.12435483
775	20.11101687
776	20.09928112
777	20.08593638
778	20.07394114
779	20.05409094
780	20.04112331
781	20.02993291
782	20.0196472
783	20.00712191
784	20.00131559
785	19.99815671
786	19.99322655
787	19.98069358
788	19.97025993
789	19.96845748
790	19.9682244
791	19.96159346
792	19.95490259
793	19.95128192
794	19.94629125
795	19.93488842
796	19.91733976
797	19.90730248
798	19.89362529
799	19.88426851
800	19.87912092
801	19.86728169
802	19.85279425
803	19.84788766
804	19.84352006
805	19.8367999
806	19.82936338
807	19.81892025
808	19.80606567
809	19.80030834
810	19.78909187
811	19.78658067
812	19.78249854
813	19.77634051
814	19.77376476
815	19.76506644
816	19.75255145
817	19.74754278
818	19.74111944
819	19.73661307
820	19.72892153
821	19.71512556
822	19.7068805
823	19.70306244
824	19.69414465
825	19.6895962
826	19.68053195
827	19.66787093
828	19.65935441
829	19.64610386
830	19.63804463
831	19.63384831
832	19.62528721
833	19.62096221
834	19.6120371
835	19.60009226
836	19.59686944
837	19.58578858
838	19.58042114
839	19.57367733
840	19.56561958
841	19.56223892
842	19.55846933
843	19.5484905
844	19.53670307
845	19.53157439
846	19.52454273
847	19.5214299
848	19.51777189
849	19.50939231
850	19.50402983
851	19.49281951
852	19.48874216
853	19.47905145
854	19.46731717
855	19.46274559
856	19.45219964
857	19.44284577
858	19.43420804
859	19.41030158
860	19.39870224
861	19.39160406
862	19.39038227
863	19.37636018
864	19.36938901
865	19.35694837
866	19.34589535
867	19.33691924
868	19.33100977
869	19.32693567
870	19.31718079
871	19.30980904
872	19.30587553
873	19.29714655
874	19.28537568
875	19.28260327
876	19.28087847
877	19.27778773
878	19.26901793
879	19.26568418
880	19.25684019
881	19.24728485
882	19.23506999
883	19.2277418
884	19.210194
885	19.20418518
886	19.19787571
887	19.19206272
888	19.18136808
889	19.17933232
890	19.16890056
891	19.16208989
892	19.15337452
893	19.14436845
894	19.13337235
895	19.12729107
896	19.10711271
897	19.10269928
898	19.09688354
899	19.09114137
900	19.08188501
901	19.07694785
902	19.06974883
903	19.06459213
904	19.05596628
905	19.05041054
906	19.04234601
907	19.03886923
908	19.02933956
909	19.01833674
910	19.00891845
911	19.0029975
912	18.99325824
913	18.98212574
914	18.97708634
915	18.96689577
916	18.95679946
917	18.94801566
918	18.94022618
919	18.93919343
920	18.93274653
921	18.92403637
922	18.91880919
923	18.90583232
924	18.90065563
925	18.89044096
926	18.87928938
927	18.87661484
928	18.87177861
929	18.86793084
930	18.85854776
931	18.84391498
932	18.84177735
933	18.83232443
934	18.82430872
935	18.82097266
936	18.81712924
937	18.80656106
938	18.80348231
939	18.79180088
940	18.7878344
941	18.77880652
942	18.77195631
943	18.76624719
944	18.76452418
945	18.75946742
946	18.75764866
947	18.75196425
948	18.74615152
949	18.72806561
950	18.72453893
951	18.71371375
952	18.71000024
953	18.70463575
954	18.69889532
955	18.69461011
956	18.68249204
957	18.6787992
958	18.6719586
959	18.66192538
960	18.65402989
961	18.64153928
962	18.63670434
963	18.63053083
964	18.62757554
965	18.61466865
966	18.60889527
967	18.60064201
968	18.58997981
969	18.5878656
970	18.58523031
971	18.5770413
972	18.56732193
973	18.55930352
974	18.55360026
975	18.54420369
976	18.53541701
977	18.52641488
978	18.52300333
979	18.50930135
980	18.50576759
981	18.50308527
982	18.49988656
983	18.49150654
984	18.4840706
985	18.47320385
986	18.46105461
987	18.4561147
988	18.44787503
989	18.4367589
990	18.43317337
991	18.42767054
992	18.42348994
993	18.41204339
994	18.40727927
995	18.39731872
996	18.38239255
997	18.37390195
998	18.36755497
999	18.36056105
